x,y,tx,ty
1736.77,-250.199,0.234935,-0.0320764
-638.983,308.495,-0.132832,0.0394264
-992.513,-1012.88,-0.137429,-0.129494
-1830.86,-26.7995,-0.25723,-0.00346685
-1025.91,67.3683,-0.143036,0.00856581
-1245.66,-348.046,-0.348167,-0.043529
1540.03,-590.729,0.332059,-0.0752791
-285.16,952.667,-0.0672311,0.121573
-1729.03,1456.68,-0.732275,0.125824
1152.82,-1270.23,0.106015,-0.161602
-558.913,625.352,-0.264295,0.0767073
128.052,-499.801,-0.21558,-0.059281
1671.18,-731.839,0.315931,-0.0939139
543.744,356.423,0.0897701,0.0455882
-478.632,-1532.2,-0.0359446,-0.195512
1930.44,881.707,0.228693,0.112186
1351.77,1371.96,0.222164,0.175168
-1113.7,-470.356,-0.151419,-0.0602133
250.592,-529.61,0.350593,-0.0595034
428.802,-923.864,0.100701,-0.117902
-2051.72,381.766,-0.270525,0.0490005
-1569.94,-568.362,-0.209027,-0.0726991
1563.71,-1440.99,0.138281,-0.182913
-1657.5,-547.18,-0.667921,-0.0572175
-1472.76,1256.57,-0.174574,0.160376
884.984,1410.84,-0.134373,0.163787
-1774.99,-935.018,-0.349586,-0.119363
-2860.81,292.88,-0.87392,0.0366795
-437.457,-969.914,-0.103958,-0.123671
209.164,-919.705,-0.282909,-0.102165
1649.86,1303.46,0.268239,0.166514
1806.35,1181.51,0.244084,0.151104
946.873,13.1392,0.0486239,0.00169925
1071.3,-681.754,0.0977308,-0.0866581
1329.6,-61.4451,0.248687,-0.00794236
-160.745,-688.261,0.368973,-0.0698673
-834.544,256.366,-0.02952,0.0323477
988.909,105.061,0.0527985,0.0133059
-638.182,837.018,-0.0945649,0.106947
-756.834,1022.78,-0.122581,0.130726
-441.921,153.675,-0.0437792,0.0196639
461.454,137.396,0.077,0.0175864
-506.564,-1615.23,-0.163694,-0.204146
1165.38,-1181,0.16409,-0.150951
-1786.33,1119.93,-0.219636,0.142944
2197.74,-896.425,0.522708,-0.112975
1157.21,-1396.99,0.373571,-0.167918
-1882.51,-283.667,-0.219998,-0.0359859
826.437,-417.184,0.067344,-0.0530204
919.735,1049.43,0.0792885,0.133583
1814.84,-1224.97,0.250062,-0.156712
-17.3831,418.669,0.0104359,0.0534329
254.617,1120.55,0.045928,0.143235
-641.711,1007.21,-0.0365413,0.128215
541.49,-560.382,0.0895685,-0.0716923
27.1569,-39.0379,0.209214,-0.00467726
171.066,-705.672,0.136522,-0.088797
-177.985,1221.66,-0.0446187,0.156055
-1329.43,258.006,-0.149746,0.0328569
1447.37,1074.81,0.212578,0.137578
405.513,62.8825,0.0735542,0.00802294
752.815,1303.56,0.13435,0.166498
1250.9,-1605.67,0.0450025,-0.20117
-2070.05,-1245.9,-0.348224,-0.159414
-353.261,76.6244,-0.0582712,0.00979298
-1988.27,1697.01,-0.241367,0.216868
-766.312,188.532,-0.105612,0.0240977
-1394.61,-285.39,-0.194668,-0.036613
-1733.4,-333.898,-0.29986,-0.0431909
333.469,831.138,0.0627684,0.106238
1606.79,-1260.86,0.26062,-0.161165
-3543.37,1528.14,-0.933806,0.159258
-621.706,100.718,-0.0596472,0.0128051
46.6652,-942.812,-0.028425,-0.120312
1513.12,29.0149,0.0654124,0.00360075
-824.937,1314.39,-0.132239,0.167787
-1084.99,936.113,-0.101268,0.119107
1229.48,-907.572,0.285306,-0.114833
-787.277,1056.99,-0.125365,0.135083
157.268,-954.268,-0.210925,-0.113187
676.715,-1223.31,0.222221,-0.153124
-1861.53,-503.919,-0.3121,-0.0651586
-2670.09,-588.486,-0.847779,-0.0688287
-1263.37,-1272.32,-0.00498156,-0.155761
-1244.53,172.085,-0.0864257,0.0216327
571.143,-442.894,0.106882,-0.0565681
-56.9992,-1419.1,0.0665603,-0.179862
3681.55,-1250.61,1.15347,-0.147346
1002.45,356.965,0.172415,0.0456159
-1025.95,-637.53,-0.0872248,-0.0809364
402.479,716.04,0.170165,0.0901451
508.752,164.01,0.0806065,0.0209704
1655.21,1509.66,0.220665,0.192954
-65.1199,-1683.76,0.0130455,-0.214949
1497.78,309.353,0.205594,0.0396396
-2333.95,-986.127,-0.400159,-0.128468
-1429.96,-767.802,-0.0393586,-0.0928908
604.526,1191.39,0.0358768,0.151671
-519.789,1619.09,-0.0544552,0.206776
708.402,-1016.74,-0.195219,-0.113849
-2130.41,-432.509,-0.473112,-0.0560605
-665.444,-758.107,-0.115231,-0.0969368
308.364,1692.37,0.0501845,0.216222
953.544,-121.753,0.097741,-0.0154746
-1107.2,1134.86,-0.118951,0.144769
2693.46,1344.18,0.581616,0.166365
32.2851,304.203,-0.183143,0.0371259
-271.203,1033.92,0.00419701,0.131836
1310.44,1621.24,0.266158,0.205705
-1047.1,1646.03,-0.0883961,0.20902
186.699,-1098.83,-0.259755,-0.125143
925.579,-1693.43,0.129598,-0.21633
332.733,1055.99,-0.133159,0.129061
-1805.35,660.674,-0.303458,0.0850791
1679.67,-1189.49,0.678443,-0.117598
-1472.79,1189.52,-0.588567,0.125258
1314.7,-498.268,0.126012,-0.0631706
-2121.89,-1626.9,-0.317959,-0.207266
756.294,185.232,0.0860078,0.0236001
34.793,-777.774,-0.0467021,-0.0990608
1808.41,1618.11,0.162065,0.204555
1343.08,-970.289,0.163261,-0.123841
816.51,754.238,0.203994,0.0956889
1961.06,-1036.89,0.218642,-0.131456
915.435,-835.54,0.233602,-0.105767
90.3283,534.788,0.0244024,0.0683053
-3032.31,1266.05,-0.656502,0.165077
-1257.95,-1530.53,-0.220072,-0.195262
1451.37,-709.99,0.177311,-0.0906026
-1342.57,-1009.83,-0.125051,-0.128127
1893.78,158.935,0.492334,0.0198371
1381.08,-478.563,0.123068,-0.060338
-1781.76,724.576,-0.23661,0.092732
-319.718,726.159,-0.309578,0.0848819
-708.769,297.77,-0.10401,0.038061
-2567.03,941.629,-0.495367,0.124295
-1529.84,1506.32,-0.110918,0.190345
656.726,1516.95,0.150706,0.193035
250.935,865.883,0.112634,0.109864
392.088,215.553,-0.0633562,0.0269909
50.0107,-1244.09,0.016588,-0.158941
-1253.97,1440.11,-0.217101,0.183423
-1514.58,1679.27,-0.16833,0.214154
-1777.11,75.4549,-0.239317,0.00966785
-417.775,1476.33,-0.226703,0.180862
-1883.01,1502.58,-0.511974,0.175422
-39.2486,1636.94,0.0109491,0.209141
32.5947,1357.43,-0.0667174,0.172023
-1190.97,1479.52,-0.0847447,0.187642
1.26826,-1179.66,0.0643917,-0.149931
1128.65,164.04,0.0882833,0.0208211
-1492.7,-935.87,-0.136319,-0.118262
1876.56,-73.065,0.391463,-0.00951396
3910.07,547.42,1.09581,0.100456
-61.3115,-131.785,0.277063,-0.0149739
-1192.42,1034.05,-0.202564,0.132105
1045.32,444.882,0.159413,0.056966
-711.673,1491.26,-0.411592,0.164075
2436.16,-1658.54,0.505644,-0.20091
1608.13,1567.22,0.167346,0.199201
797.162,-1034.09,-0.147463,-0.119268
1154.49,889.868,0.247426,0.11313
52.0814,1181.06,-0.00854116,0.150897
-3098.03,1443.99,-0.77699,0.162199
-1033.64,-1267.85,-0.374672,-0.151784
-2214.77,1541.91,-0.75894,0.144727
-188.544,-1630.41,-0.0594521,-0.208081
-1839.8,-1609.86,-0.177484,-0.204741
867.994,1637.31,0.138381,0.209198
-974.342,-365.12,-0.0639951,-0.0462084
1336.14,-644.502,0.158245,-0.0822124
-2741.16,-1146.59,-0.652278,-0.144946
-813.39,357.059,-0.133967,0.0456545
88.5635,-1604.9,0.363214,-0.168009
590.182,1249.61,0.102824,0.15967
2.61593,-998.748,0.263681,-0.116388
-594.114,126.587,-0.117346,0.0161801
1108.5,1423.49,0.216413,0.181126
-448.576,-710.262,0.055001,-0.0889574
-1404.67,-1172.92,-0.117726,-0.148406
918.563,-793.219,0.006343,-0.09892
1491.19,-1600.88,0.177552,-0.204506
287.854,961.375,-0.042289,0.121686
614.092,-1681.72,0.0669956,-0.214881
1818.79,152.063,0.213049,0.0193154
1822.12,-1293.1,0.211457,-0.164861
2118.8,1165.85,0.310277,0.149556
1092.76,1443.06,0.0820591,0.183207
1930.93,-29.1439,0.641555,-0.00352436
683.25,-892.751,0.0556846,-0.113747
-1144.21,-958.023,-0.0900289,-0.1214
-2106.16,-659.332,-0.734829,-0.0711763
1321.91,518.713,0.160693,0.0661666
358.529,-441.718,0.0246638,-0.0564276
951.326,595.918,0.243953,0.0753606
1679.78,-1480.84,0.228199,-0.189271
1060.66,-601.975,0.111335,-0.0766507
1982.44,-1538.56,0.22144,-0.196421
2605.37,1582.16,0.520366,0.193877
1570.75,529.579,0.146506,0.0666133
3.08068,941.549,-0.318571,0.104369
-1322.22,1174.72,-0.115265,0.149048
1089.23,1457.24,0.0440515,0.183301
406.672,-889.875,0.0651607,-0.113699
934.261,-355.608,0.133124,-0.0455321
-2191.53,-1637.06,-0.793784,-0.143804
1650.69,-1403.73,0.195909,-0.17926
1498.55,442.121,0.120299,0.0553212
-1346.95,-758.731,-0.279288,-0.0966436
1936.01,639.092,0.230102,0.0811771
-1562.83,-442.4,-0.280719,-0.0569176
-524.584,1229.18,-0.118353,0.156623
911.952,-626.885,0.20189,-0.0798132
-1854.53,-734.39,-0.225417,-0.0935298
-1300.56,919.106,-0.177125,0.117498
-85.2661,-799.495,0.193723,-0.0967352
-1962.91,750.215,-0.22003,0.0948494
144.808,-1690.21,0.0301131,-0.215856
1969.31,240.184,0.360196,0.0312549
1173.3,697.021,0.162278,0.0891812
1482.93,-1532.21,0.233656,-0.19551
1054.85,-1613.08,0.408849,-0.185757
-1648.75,597.51,-0.433437,0.0739972
2305.52,-1432.07,0.344755,-0.182769
-700.133,607.185,-0.128699,0.0775133
2769.98,-879.75,0.609935,-0.119215
1457.94,-155.28,0.308478,-0.0198626
880.619,-1083.18,-0.028791,-0.1337
-1584.6,1076.08,-0.106773,0.134593
2005.44,-706.457,0.330601,-0.0915325
1144.29,-572.273,0.158166,-0.0732119
-248.641,314.391,0.119668,0.0389404
-908.677,848.514,0.0181135,0.105177
-84.313,-1309.86,0.213984,-0.155532
-1528.29,416.408,-0.0649441,0.0503472
199.024,-99.6778,0.0552917,-0.0127864
604.085,1445.11,0.451611,0.15061
991.646,207.837,-0.0736971,0.0245353
1617.55,-514.511,0.197318,-0.0656203
-17.0412,475.463,0.315027,0.0532735
-607.83,-544.194,-0.101566,-0.0695839
1905.88,300.565,0.274205,0.0387106
-806.934,832.607,0.0897114,0.100287
-244.513,1681.78,-0.199089,0.205241
-1847.22,-1364.68,-0.225367,-0.174283
867.577,-306.349,-0.176936,-0.0329726
1264.16,1468.49,0.641584,0.134964
1784.87,1284.53,0.239879,0.1643
1914.06,173.479,0.271221,0.0223443
-584.36,-713.617,-0.19819,-0.0899044
1364.71,891.742,0.215978,0.114198
1709.59,-1013.78,0.450307,-0.124586
-1465.09,-1706.45,-0.216638,-0.218059
855.415,-1172.12,0.130706,-0.149771
208.573,1647.06,0.0358409,0.210483
-406.723,-826.134,0.073648,-0.103161
-788.303,1255.94,-0.0864339,0.160357
-571.344,-4.25302,-0.0853291,-0.00059944
-1155.82,256.117,-0.132662,0.0327208
-1325.21,-174.328,-0.152405,-0.0222569
2081.78,-22.6104,0.392752,-0.00308135
981.346,-1297.58,0.311323,-0.159375
706.436,1497.82,0.282281,0.182814
-2798.95,-1415.72,-0.656435,-0.170516
948.466,1528.75,0.0852769,0.194741
1752.8,-1484.67,0.2436,-0.189681
-623.369,-426.726,-0.0923605,-0.0545445
1047.59,-391.816,0.258709,-0.0496921
538.892,-123.216,0.127372,-0.0156805
-933.168,447.893,-0.139451,0.0572301
2138.66,-302.693,0.371387,-0.0399168
-399.4,1444.27,-0.0649758,0.184493
1768.47,-475.146,0.420901,-0.0602188
537.209,-404.545,0.0585636,-0.0516621
1612.01,1587.85,0.159335,0.201444
-237.677,-372.303,-0.182562,-0.046345
203.623,-367.082,0.323616,-0.0419178
-1843.4,-801.364,-0.225803,-0.102178
366.76,-1187.95,-0.0626686,-0.149166
-1035.03,841.076,-0.188078,0.107349
875.157,1050.38,0.126939,0.13423
-154.922,155.745,-0.0386169,0.0198864
-575.064,-860.129,-0.0837131,-0.109962
-1620.38,1179.59,-0.248127,0.150873
-3029.71,-1398.07,-0.867051,-0.149429
-481.739,428.26,0.0248418,0.0540359
-1389.17,-820.444,-0.312933,-0.103866
-399.876,-1282.96,-0.128385,-0.16288
-935.08,1465.93,-0.0597163,0.186395
3322.24,-993.898,0.826857,-0.145205
-2091.06,899.03,-0.637704,0.102811
-335.57,-1410.63,0.22724,-0.161067
-2435.86,1681.95,-0.466911,0.206986
1736.08,570.518,0.474774,0.0701438
1420.1,-1553.41,0.246826,-0.197715
-1408.2,-990.443,-0.166499,-0.126399
-671.836,-975.316,-0.174703,-0.123756
-1652.7,-305.842,-0.311203,-0.0394284
-1457.01,1530.35,-0.218072,0.195488
-175.995,-6.44493,-0.0480834,-0.000789825
844.819,308.518,0.142025,0.0394612
1300.15,-945.433,0.0652451,-0.117827
1458.79,1584.19,0.173126,0.202137
279.917,-1185.11,0.019355,-0.151375
-758.533,-1228.02,-0.344768,-0.145923
2203.86,1216.52,0.322898,0.156131
-513.038,-1210.28,-0.0423606,-0.15439
-3541.92,-1492.38,-1.08754,-0.135084
987.584,-201.125,0.194873,-0.0257482
-1947.88,1517.27,-0.783666,0.12397
760,573.53,-0.116657,0.0677871
-820.484,216.454,-0.228315,0.0273102
-1396.24,-524.296,-0.36097,-0.0657751
135.813,-1197.37,0.0297423,-0.152956
1404.9,276.434,0.169786,0.0353239
1252.13,-26.2694,0.101154,-0.00321636
-1423.07,1407,-0.19135,0.179789
-2089.99,-1652.67,-0.286511,-0.210946
78.3824,506.227,0.0237145,0.0646211
197.955,1336.86,0.295396,0.15508
-825.507,11.4609,-0.207054,0.00144093
161.03,-1638.03,-0.0394145,-0.208366
272.442,1166.08,0.166864,0.145977
1260.88,50.771,0.141414,0.00649928
-2166.31,83.2703,-0.291707,0.0106586
-1131.08,-452.538,-0.0482896,-0.0564744
1347.35,677.398,0.205296,0.086812
1558.69,-1056.59,0.145338,-0.133645
2512.6,1749.44,0.421829,0.216089
-637.211,21.8112,0.0334183,0.00272619
-414.085,243.828,0.0925956,0.0303124
-216.613,-1714.14,-0.116838,-0.216903
-731.851,1443,0.0114505,0.181527
-501.608,-620.274,-0.297463,-0.0746278
-1136.51,10.5148,-0.128084,0.00131392
1101.18,-544.596,0.132673,-0.0695325
-173.686,413.411,0.0216215,0.0526753
-81.3961,293.211,0.00129799,0.0374478
-398.582,-1013.33,-0.04126,-0.129398
-191.412,1155.27,-0.0407982,0.147534
1685.66,618.244,0.417501,0.0775497
-787.527,-317.076,-0.129367,-0.0405619
2155.04,-1345.07,0.31521,-0.172124
-628.627,-1150.64,-0.0662962,-0.146972
1695.04,-911.541,0.175909,-0.115383
-1646.22,698.8,-0.192302,0.0889922
726.432,890.03,0.134689,0.11366
-3059.66,-973.466,-0.805126,-0.129188
-1056.39,1046.27,-0.204385,0.133361
-1230.45,-1717.71,-0.18271,-0.21951
-1206.47,-520.117,-0.16361,-0.0664706
650.603,1484.91,0.100389,0.18974
-560.849,1628.66,-0.030098,0.207604
-1641.33,914.547,-0.129011,0.114435
1037.86,-576.958,0.123772,-0.0736267
-1710.33,-312.656,-0.236708,-0.0401891
2198.94,1008,0.51039,0.126129
1886.16,-1226.33,0.256272,-0.156871
-1809.17,-1449.44,-0.6407,-0.151091
1346.37,-411.181,0.143791,-0.0522836
1721.83,256.881,0.242189,0.0329513
-1144.51,92.278,-0.117565,0.0118217
875.771,-1243,0.0848326,-0.158556
1741.68,78.0172,0.21245,0.00990621
-742.723,-1451.49,-0.0790918,-0.185241
-1463.73,-962.818,-0.219309,-0.123295
-1091.48,-457.35,-0.537006,-0.0492341
-311.095,-1052.64,-0.242731,-0.127849
-720.828,347.873,-0.0747442,0.0444566
1241.35,350.503,0.166802,0.0448108
-75.7952,574.957,0.0511807,0.0731501
1375.55,-448.473,0.137978,-0.0567936
774.008,-328.702,0.332916,-0.0398537
341.613,-1477.58,-0.224047,-0.17021
-1535.06,1716.75,-0.228382,0.219201
2778.17,367.863,0.752885,0.0490219
-2331.93,972.112,-0.351508,0.126012
-121.84,-1309.6,0.0409265,-0.166548
1807.69,1365.02,0.418891,0.168633
601.402,-929.439,-0.0819671,-0.114057
1205.79,-394.914,0.194462,-0.0506421
-235.677,1718.26,-0.0927283,0.217848
1621.08,-461.938,0.186651,-0.0587334
495.491,-959.312,0.0379499,-0.122412
-568.77,-1587.66,-0.0233187,-0.20189
1639.2,-1502.96,0.237502,-0.191989
877.797,-714.271,0.147236,-0.0913046
599.352,-1567.47,0.0912454,-0.200274
-1363.93,1334.76,-0.64722,0.123063
-2131.23,-1089.1,-0.430973,-0.138672
-813.128,-24.1011,-0.0581135,-0.00301988
-2578.01,-255.253,-0.612271,-0.0346709
1501.99,68.2385,0.207689,0.00879265
-2426.99,-877.777,-0.507932,-0.114702
-2715.26,776.091,-0.819499,0.0907446
-152.918,-296.801,-0.0503202,-0.0379105
3111.12,-65.5371,0.710565,-0.0108642
-1728.66,-540.07,-0.199523,-0.0685833
1028.41,295.845,0.106765,0.037693
-2695.91,1013.75,-0.649892,0.128309
1688.11,908.464,0.193086,0.115531
-333.212,-1593.32,0.110917,-0.196212
-1936.32,10.9722,-0.231374,0.00143883
1195.8,-284.583,0.175825,-0.0364281
1487.47,-551.773,0.200409,-0.0706775
1781.76,383.078,0.168297,0.0477327
-1762.39,-1447.19,-0.246736,-0.185032
1173.08,1573.11,0.333582,0.193753
-2000.65,734.543,-0.270179,0.0941879
1700.7,1202.35,0.297741,0.153425
1253.24,998.117,0.236758,0.127295
-1783.6,1184.04,-0.250974,0.151478
-392.276,-223.264,-0.0676562,-0.0285078
-1255.31,771.27,-0.147889,0.0983721
1784.37,-988.418,0.442339,-0.122768
2294.22,47.6285,0.410905,0.00635983
-1752.54,-418.937,-0.211491,-0.0533532
-2112.65,-412.528,-0.28634,-0.0530722
-2166.01,802.991,-0.358358,0.104255
658.045,78.8391,0.0726751,0.0100053
-324.564,424.575,-0.0765253,0.0542012
-1832.15,-146.501,-0.265102,-0.0188791
891.676,-870.67,0.194293,-0.110908
-2349.02,-285.148,-0.448124,-0.038268
1663.14,-568.928,0.231398,-0.0729045
-108.347,-1591.88,0.218267,-0.187289
-313.392,1110.45,-0.0600172,0.141894
2423.66,809.084,0.38898,0.106658
1502.8,510.481,0.510298,0.0598284
-737.35,1499.17,-0.0305308,0.190303
-1855.05,317.868,-0.261599,0.0408312
-838.927,773.156,-0.182733,0.0984263
835.551,1308.3,0.143982,0.167034
76.812,1550.77,-0.011005,0.198003
3153.89,-251.383,0.688993,-0.0397377
563.589,-777.986,0.059828,-0.0993755
53.3897,1484.86,-0.208875,0.176038
1020.76,-1712.34,0.180889,-0.218062
-1296.75,-1716.8,-0.17676,-0.219398
-311.351,147.091,-0.200114,0.0182353
158.951,931.924,0.137444,0.117182
-117.963,-959.093,0.016312,-0.122348
1323.77,274.731,0.371363,0.0341667
1116.29,-434.79,0.0888384,-0.0549788
-434.914,1709.94,-0.134683,0.216192
-1686.83,546.999,-0.246446,0.07026
-1315.92,1086.78,-0.0839318,0.136851
475.849,1096.71,-0.0607086,0.137022
-2513.42,-1180.28,-0.763759,-0.128747
2316.52,1105.26,0.697163,0.123306
2070.47,-670.092,0.255862,-0.0853083
1423.33,-1589.84,0.377282,-0.193777
-454.945,-777.233,-0.138758,-0.0986673
1016.98,-174.368,0.119636,-0.0222872
627.299,1609.95,0.0262214,0.204517
5.6283,513.601,-0.306676,0.0577467
433.373,209.249,0.0102643,0.0266924
-2239.05,209.53,-0.379951,0.0276923
834.409,-594.074,0.0987632,-0.0758953
2805.06,-1403.03,0.754493,-0.156494
1499.08,614.994,0.613494,0.0657026
-41.2043,-1128.04,0.204909,-0.135872
-777.224,-958.48,0.042088,-0.118501
1849.05,-423.813,0.250637,-0.0543576
-976.345,1133.07,-0.270278,0.141773
333.337,-1649.19,0.229096,-0.200102
716.976,1084.88,0.115187,0.138579
-860.903,-1555.28,0.175819,-0.174103
-680.64,1374.96,-0.0547039,0.175456
1166.44,-132.908,0.190791,-0.0170463
-2145.87,-804.688,-0.287812,-0.103327
-1523.47,380.099,-0.637568,0.039812
-467.317,-900.784,-0.0357899,-0.114996
1412.94,-1551.69,0.191582,-0.198241
-1735.08,1114.88,-0.243116,0.142712
615.847,1534.23,0.348941,0.178652
1991.29,1457.44,0.272367,0.186212
-1066.31,-1043.99,0.0290101,-0.127132
1362.58,1256.47,0.507614,0.141021
-1753.57,1158.04,-0.242708,0.148119
141.351,-347.536,-0.0327724,-0.044178
-91.5451,-504.08,-0.020648,-0.0644209
-652.376,567.287,-0.103404,0.0724529
734.329,-843.7,0.102492,-0.10789
974.033,168.5,0.194143,0.0215037
195.026,-445.278,-0.0627031,-0.0562811
2962.11,997.484,0.641594,0.137104
-1531.84,572.226,-0.206525,0.0731888
1617.5,194.878,0.253392,0.0250231
1972.87,665.263,0.290126,0.0858463
-2085.06,-1726.04,-0.322371,-0.219668
27.0764,1375.62,0.22977,0.164019
-867.047,305.295,-0.450127,0.0343943
-829.522,-1544.69,-0.0654357,-0.196648
1200.35,-1325.29,0.188442,-0.169317
-93.1054,186.476,0.270185,0.0215144
1155.16,589.566,0.178262,0.0754282
750.205,1553.29,-0.0931444,0.185447
719.626,443.179,0.0625963,0.0565373
523.195,1230.69,0.0801357,0.157316
-1648.18,1023,-0.186718,0.130231
-717.891,-680.718,0.146051,-0.0791638
-1390.14,-1176.73,-0.0684317,-0.146769
1070.48,46.5933,0.0869286,0.00596651
729.297,1224.04,0.334401,0.145949
1385.4,1715.83,0.321872,0.214079
-1247.36,607.141,-0.175966,0.0776947
-387.086,-324.615,-0.0294721,-0.0414451
-448.857,246.764,-0.0742012,0.0314743
-2695.5,-496.958,-0.640474,-0.0679953
1802.7,-363.083,0.186896,-0.0455734
-1059.36,542.369,-0.125031,0.0692329
-1299.02,1069.22,-0.153333,0.136509
-990.754,-889.345,-0.116276,-0.113578
1244.08,-851.952,0.179793,-0.109015
-436.694,312.322,-0.448636,0.0328819
759.241,1355.24,0.155495,0.172719
2395.38,1213.43,0.592986,0.146403
-1352.83,550.881,-0.151236,0.0702114
-112.665,-1214.76,-0.126737,-0.15281
-2084.87,1694.55,-0.343291,0.214964
1021.07,-1494.15,0.110657,-0.190747
1675.83,-150.706,0.236256,-0.0193542
-94.337,-1064.01,0.0789881,-0.13456
-941.262,-1043.91,-0.353309,-0.125939
576.929,181.101,0.222253,0.0226516
-751.126,559.065,0.0215542,0.0697266
598.78,322.353,0.0281653,0.0409902
-1327,-227.135,-0.151278,-0.0288791
-44.8069,-154.696,0.00248229,-0.0197379
1956.13,-1562.9,0.261316,-0.199679
1222.68,-1337.92,0.175843,-0.171031
238.678,-1490.83,-0.283598,-0.164647
-51.7,-858.905,-0.113008,-0.108209
-666.904,-363.241,-0.255801,-0.0451518
-2737.89,1677.08,-0.76345,0.168313
1298.79,-1102.21,0.185587,-0.140943
-1501.98,-1222.33,-0.0862067,-0.152594
-735.725,507.782,-0.0424424,0.0645524
-1223.59,130.202,-0.144801,0.0166174
-2337.51,-246.728,-0.41589,-0.0330177
-762.654,142.097,-0.0843955,0.0181127
1902.43,-316.579,0.197744,-0.0395635
2180.73,276.344,0.515418,0.0356408
-2045.24,-704.638,-0.275429,-0.0904332
-127.354,671.173,0.093747,0.0844485
1777.69,-1123.98,0.27887,-0.1441
-275.924,-1321.78,-0.190947,-0.163972
382.861,-1594.85,0.0113153,-0.203381
535.634,451.351,0.136946,0.0575238
-2874.69,1755.69,-0.706578,0.180677
536.312,530.577,0.459636,0.0562481
786.249,-382.138,0.123869,-0.0488807
2623.55,-1726.29,0.860791,-0.14612
1772.56,-1155.93,0.543386,-0.134386
-30.8256,571.628,0.16743,0.0705159
-862.292,-1152.1,-0.0959221,-0.14708
-1486.71,-50.1828,-0.258872,-0.0065301
335.7,799.745,0.0306593,0.102138
348.953,-1440.84,-0.00836549,-0.183466
30.002,-349.202,-0.0472728,-0.0445032
-1514.57,-1104.32,-0.212073,-0.141294
3175.51,176.102,0.728903,0.0268284
488.413,508.233,-0.188624,0.059043
1340.81,1597.86,0.215859,0.204249
-1667.32,-912.607,-0.203172,-0.116414
-1473.82,-1436.71,-0.154265,-0.182938
-470.856,570.537,0.181174,0.0670059
-2002.7,-1532.59,-0.239625,-0.195727
-900.131,1679.23,-0.198285,0.212514
1165.99,89.4679,0.108789,0.0113829
678.167,-1296.73,0.216075,-0.162435
2092.72,652.618,0.450524,0.0840266
-1926.55,-1551.65,-0.284303,-0.198212
935.968,1152.64,-0.111537,0.135037
-819.654,-1186.17,0.108882,-0.140962
-937.68,-1353.24,0.0756238,-0.162396
568.246,-1129.65,6.76659e-05,-0.143079
-804.687,695.03,-0.0889555,0.0887721
-2794.82,-411.942,-0.709148,-0.0567273
329.96,-1316.67,0.0841694,-0.1679
1830.51,1007.25,0.224698,0.128502
921.777,-664.004,0.191033,-0.0847747
-634.743,1212.39,-0.0273422,0.154181
-289.799,435.867,-0.049063,0.0556735
-1698.09,1331.66,-0.245043,0.170127
-640.672,-1128.4,0.0705027,-0.139074
532.312,-1686.1,0.260371,-0.204024
370.762,-1659.61,-0.0708737,-0.208076
-966.177,1581.5,-0.110702,0.201947
1463.46,1602.28,0.671473,0.144742
763.22,369.247,0.0699525,0.0471217
-89.5091,725.642,0.247431,0.0849667
-584.408,1097.84,0.13671,0.131416
-593.147,86.7119,-0.216235,0.0108708
875.884,-190.838,0.131951,-0.0244255
-248.032,-1309.47,-0.0637379,-0.167194
-1344.31,-1163.77,-0.189131,-0.14882
1048.2,1696.03,0.272963,0.211486
1631.93,1615.82,0.251311,0.206962
851.546,437.942,0.119715,0.0560147
-391.279,-1425.58,0.038966,-0.179812
27.8657,-1395.86,0.170575,-0.171358
-1156.69,312.223,-0.130914,0.0398703
-284.072,1126.2,0.054786,0.142273
-855.015,1372.56,0.0108835,0.171875
1849.21,-1113.44,0.279574,-0.142817
-206.564,-914.932,-0.0036852,-0.116814
-291.36,-1105.54,-0.0229748,-0.141187
-2661.75,-649.001,-0.497153,-0.0893925
1743.33,-866.424,0.266377,-0.111337
732.993,-1338.72,0.136918,-0.170727
684.207,1051.54,0.077621,0.134295
-1539.39,1280.25,-0.182817,0.163448
1294.21,-1132.16,0.135269,-0.144167
-727.062,-1571.07,-0.0790595,-0.200669
-1696.99,112.289,-0.374278,0.0142796
523.964,-867.639,0.232673,-0.107628
3424.25,1457.36,1.06985,0.125997
-445.718,-1380.09,-0.28513,-0.165164
-2162.59,1359.51,-0.290287,0.173727
-1107.57,573.766,-0.162882,0.0733734
-983.124,-1179.51,-0.261245,-0.148215
919.932,597.681,0.108397,0.0763222
1034.76,30.5059,0.144347,0.00395781
-502.597,740.433,-0.0888702,0.0945493
2108.15,-1201.99,0.288069,-0.154035
467.319,-996.962,0.0445564,-0.127319
1318.9,-1353.61,0.441117,-0.158472
486.21,7.87503,0.152405,0.00102529
1894.93,667.656,0.299359,0.0860906
-355.795,616.641,-0.0884713,0.0787077
-796.792,1069.96,-0.0154006,0.134982
83.8434,-749.185,0.022122,-0.0956867
2422.55,1447.83,0.886822,0.118602
-1003.23,-832.449,-0.148989,-0.106513
-746.084,48.3057,-0.0140812,0.00619554
-1651.17,-764.402,-0.279203,-0.0981109
2959.34,268.249,0.892462,0.0350779
-2046.01,1390.25,-0.276518,0.177571
914.757,1335.27,0.0825904,0.170071
331.132,1199.72,-0.00169298,0.152808
1889.48,-137.353,0.462684,-0.0175938
2765.82,395.568,0.680666,0.0544105
-1107.69,-1246.3,-0.172509,-0.159261
